I_in,Q_in,I_out,Q_out
0.134116479,-0.138293051,0.192606078,-0.152674117
0.240228696,-0.028952138,0.306138688,-0.034374571
0.361255173,0.072166401,0.440545056,0.07622755
0.462537511,0.148598389,0.567064001,0.142991227
0.510813019,0.190085958,0.625328469,0.162139831
0.485377036,0.194901663,0.59715248,0.185712901
0.385632514,0.169744001,0.474232883,0.196597643
0.232414961,0.127325851,0.284469095,0.191676349
0.062463415,0.082463734,0.074476698,0.1459021
-0.082360182,0.047886513,-0.092672299,0.097458268
-0.167751044,0.031001708,-0.191242157,0.060848258
-0.177504607,0.032499175,-0.208695105,0.048064656
-0.118508168,0.047066936,-0.149120494,0.057044145
-0.018509148,0.06584325,-0.033393097,0.074551493
0.082704731,0.079735263,0.079327874,0.09314614
0.145952305,0.082537854,0.143703933,0.102082998
0.145120429,0.072924463,0.146496402,0.094784903
0.075462888,0.054786725,0.068219067,0.072444725
-0.044923185,0.035927329,-0.065390879,0.045729791
-0.180925541,0.025592432,-0.220222834,0.020750473
-0.291694679,0.031628115,-0.34642851,0.023265437
-0.343772679,0.058091267,-0.411345747,0.059510985
-0.32188422,0.103953173,-0.386717484,0.099225475
-0.233950838,0.163185905,-0.289724073,0.155778717
-0.10873378,0.22613353,-0.156693582,0.221231291
0.013145929,0.281752153,-0.024409179,0.289681323
0.091969668,0.320127967,0.069337189,0.345020925
0.101447574,0.334671855,0.086560319,0.37682865
0.03709157,0.323517127,0.016437493,0.371429915
-0.082151233,0.289859405,-0.12737557,0.343981385
-0.219466611,0.24121432,-0.28129478,0.292145797
-0.331167886,0.187781212,-0.4048793,0.239796456
-0.379696659,0.140260364,-0.466281719,0.188011929
-0.344656943,0.107564933,-0.426973253,0.139300397
-0.228597901,0.094892408,-0.30017012,0.099951183
-0.055942311,0.102571106,-0.095962721,0.091388676
0.134416864,0.125972074,0.115098186,0.134674943
0.300433094,0.156579513,0.308932639,0.178673463
0.408629086,0.184063513,0.46072921,0.202813995
0.442744957,0.198940431,0.513246475,0.214926777
0.406919298,0.195202461,0.479116903,0.229195962
0.322779968,0.172218283,0.375017684,0.234429174
0.221694142,0.13530356,0.24623809,0.2113298
0.134818945,0.094643203,0.142880496,0.170303325
0.084097319,0.062669599,0.090152984,0.123954063
0.076848175,0.050459717,0.082336247,0.098501839
0.105313027,0.064075564,0.12095497,0.113039226
0.150888692,0.101910621,0.172611053,0.154144016
0.191329004,0.153944922,0.223120543,0.212224523
0.208383561,0.203362274,0.248800212,0.265764019
0.19338146,0.230346242,0.228354701,0.298878055
0.149103133,0.217219064,0.173411227,0.293904155
0.087604242,0.153615509,0.089305611,0.220331671
0.025012327,0.040250893,0.019927268,0.091617092
-0.024730255,-0.109882194,-0.027026836,-0.087793048
-0.054945104,-0.273420983,-0.045966073,-0.283661776
-0.068376973,-0.421348256,-0.074864988,-0.46494467
-0.075743391,-0.525430719,-0.116799508,-0.596526281
-0.091234551,-0.564773007,-0.152311609,-0.642630478
-0.126558193,-0.530791913,-0.181010345,-0.611883667
-0.185612689,-0.429299645,-0.209989014,-0.513817666
-0.261667,-0.279142577,-0.27293599,-0.363218808
-0.338107393,-0.107761404,-0.344871397,-0.177511001
-0.392650367,0.055143091,-0.421252917,0.012265502
-0.403794288,0.184172044,-0.443096467,0.168273049
-0.357545661,0.263341494,-0.401771683,0.271588785
-0.252337428,0.288527359,-0.299533621,0.300431714
-0.100586707,0.266806858,-0.146833853,0.265748542
0.073653282,0.213133205,0.042947499,0.217173635
0.24032334,0.145483776,0.232635523,0.16074827
0.370675178,0.079956257,0.40047849,0.092293056
0.444197733,0.027169894,0.496754591,0.027448621
0.453219721,-0.009182151,0.516905919,-0.009958352
0.403969514,-0.031511483,0.471638748,-0.025167692
0.313930322,-0.045834182,0.383363315,-0.017769095
0.20640298,-0.058647425,0.258207793,-0.013381189
0.10395829,-0.074326787,0.141602544,-0.036058237
0.022704906,-0.09388862,0.051268477,-0.070526
-0.031038682,-0.115393165,-0.015450641,-0.110115571
-0.060876292,-0.135629723,-0.047795557,-0.139369192
-0.077477096,-0.152246989,-0.07363974,-0.17744028
-0.093825656,-0.165335135,-0.092672345,-0.197096973
-0.12018803,-0.177686141,-0.119526407,-0.218958511
-0.160396963,-0.193479978,-0.163440348,-0.244812956
-0.210556742,-0.215785732,-0.231644232,-0.268556811
-0.260445755,-0.243801016,-0.289872977,-0.297266258
-0.297022758,-0.270981646,-0.337473646,-0.326494021
-0.308798843,-0.285035273,-0.353823894,-0.343664921
-0.28961725,-0.270200554,-0.335263861,-0.336071623
-0.240642216,-0.211470343,-0.267922318,-0.283524179
-0.169994609,-0.099686953,-0.176628269,-0.170253194
-0.090265312,0.064011233,-0.09193379,0.021300518
-0.014820943,0.265907648,-0.027092327,0.251673755
0.045832608,0.480611473,0.057435324,0.511985473
0.086452328,0.67530547,0.164790204,0.718015067
0.107534963,0.816507942,0.266417879,0.839799067
0.11388265,0.877706838,0.324090564,0.868046143
0.111945609,0.845848906,0.303275241,0.848335581
0.107036959,0.724868172,0.225874251,0.77036264
0.101511942,0.535184154,0.129386086,0.626032327
0.094594297,0.309190064,0.049924481,0.401968098
0.083864462,0.083870824,0.020639616,0.1489276
0.067741067,-0.107494669,0.028968497,-0.066625572
0.047843574,-0.242334142,0.03052366,-0.233579119
0.030095423,-0.312658172,0.030018803,-0.330101691
0.02384483,-0.324906731,0.028885406,-0.352355244
0.039014505,-0.296044087,0.059633985,-0.32345402
0.082090115,-0.247265149,0.120047135,-0.270727707
0.15232988,-0.197329553,0.203334125,-0.21610754
0.239696471,-0.157559982,0.298744543,-0.170080736
0.325595528,-0.129925228,0.400289794,-0.148633799
0.386654475,-0.108576122,0.473298191,-0.130549115
0.400751366,-0.084054701,0.488023358,-0.104305588
0.353645427,-0.048528212,0.446186193,-0.04583838
0.244174869,-9.56331e-05,0.322135535,0.030661007
0.086240291,0.055422769,0.135074638,0.100693073
-0.093352687,0.105891961,-0.072486249,0.140075692
-0.260899205,0.136990982,-0.261504284,0.16690315
-0.384147291,0.1375877,-0.417913857,0.170531205
-0.440683688,0.10438103,-0.48345221,0.141564612
-0.423908863,0.044018619,-0.47347482,0.057547979
-0.344777486,-0.02826984,-0.397022918,-0.049766634
-0.228689047,-0.093272749,-0.277164077,-0.140486017
-0.108350991,-0.13419729,-0.13130104,-0.18724237
-0.014660381,-0.142698906,-0.022358367,-0.188986535
0.031727997,-0.122351503,0.034467665,-0.166350385
0.025665977,-0.088120239,0.025717734,-0.124173808
-0.021921511,-0.061697535,-0.024534787,-0.096385966
-0.088269785,-0.06399466,-0.096851223,-0.093145804
-0.14644487,-0.107163454,-0.160981764,-0.148108798
-0.174044759,-0.188866897,-0.192021347,-0.24552457
-0.160230491,-0.290963929,-0.177800106,-0.360603131
-0.108933539,-0.383456973,-0.129584636,-0.468058417
-0.037302457,-0.432865498,-0.05326317,-0.530383601
0.030047439,-0.412672789,0.031658483,-0.517019263
0.069106995,-0.312652606,0.102257463,-0.399259273
0.064286591,-0.144025824,0.114187652,-0.191618453
0.013502052,0.061474703,0.050171431,0.050630552
-0.071042109,0.258757913,-0.066033324,0.271015201
-0.166567338,0.400956536,-0.171517979,0.460493753
-0.246705567,0.452208976,-0.24535332,0.541530566
-0.289512525,0.397921354,-0.308677511,0.489078748
-0.283982993,0.249424896,-0.345202295,0.307785944
-0.233063417,0.041533964,-0.30987119,0.043235802
-0.152307844,-0.176418109,-0.206120251,-0.210295005
-0.064723285,-0.353564774,-0.105166037,-0.410245394
0.00645334,-0.450827447,-0.034889262,-0.526543005
0.044693544,-0.450801295,0.009792589,-0.536667397
0.044637959,-0.361473547,0.051104703,-0.432183972
0.012751486,-0.212880115,0.044900135,-0.264766936
-0.0358788,-0.047875888,-0.008138658,-0.068594396
-0.083390409,0.09013509,-0.080064147,0.082606807
-0.115584547,0.168887487,-0.135910609,0.170548899
-0.1267584,0.175066905,-0.159038544,0.181276815
-0.121315684,0.116249275,-0.158085865,0.113124385
-0.11165427,0.016804771,-0.14995177,-0.005258917
-0.113099598,-0.090605061,-0.146919016,-0.124236729
-0.137657522,-0.175105091,-0.165216807,-0.226176154
-0.188769004,-0.216152329,-0.21555354,-0.273984926
-0.258927974,-0.208131645,-0.295687587,-0.268989676
-0.331078893,-0.159970331,-0.373795668,-0.206758129
-0.383452423,-0.090354098,-0.435007206,-0.126193884
-0.396338523,-0.020450446,-0.451560753,-0.044232786
-0.358616992,0.033319209,-0.412940378,0.006909238
-0.271891021,0.064127622,-0.320751538,0.032029642
-0.150797479,0.075816219,-0.197344439,0.04616412
-0.01926898,0.08012355,-0.047770136,0.059658937
0.096184936,0.091256229,0.075552451,0.08901961
0.17413986,0.119792926,0.161272929,0.131245569
0.204487739,0.168026728,0.199981798,0.202386818
0.191272617,0.228282989,0.190268917,0.275985543
0.151197911,0.284719512,0.153839462,0.343523548
0.108206839,0.317976799,0.109838351,0.390363894
0.085759968,0.311162821,0.08603702,0.388988673
0.099163792,0.255289773,0.089210103,0.329007505
0.15031407,0.152511158,0.146193231,0.216143556
0.226503125,0.016227285,0.238963097,0.068724011
0.303719605,-0.131914771,0.338560001,-0.100618642
0.353515255,-0.267207683,0.402775642,-0.279333921
0.351437241,-0.367767829,0.385145145,-0.412495318
0.284550005,-0.419520022,0.312414758,-0.474536062
0.155836004,-0.419031371,0.191312506,-0.470156419
-0.01581689,-0.373601166,0.016070168,-0.409521098
-0.200043787,-0.298772512,-0.176898258,-0.332929758
-0.362576916,-0.214074761,-0.371907774,-0.244610888
-0.473816102,-0.138176432,-0.518883577,-0.151191802
-0.51601015,-0.084663581,-0.580075666,-0.0863446
-0.487123533,-0.059392141,-0.547760376,-0.066484687
-0.40046245,-0.059899368,-0.458907617,-0.103211565
-0.280362683,-0.076834992,-0.324498011,-0.14536975
-0.155330281,-0.096914178,-0.178974782,-0.174274175
-0.050662502,-0.106592863,-0.056598336,-0.175584202
0.017404527,-0.095564516,0.029371169,-0.151425017
0.044546934,-0.05927427,0.060823255,-0.099209071
0.037689865,9.45195e-05,0.05585147,-0.017553935
0.01136004,0.074343269,0.019492444,0.071133455
-0.017605743,0.151477485,-0.022016635,0.156708068
-0.035304946,0.218858452,-0.05484752,0.241620863
-0.034455377,0.2664911,-0.060487436,0.297254325
-0.015627899,0.289597037,-0.046221836,0.330594896
0.014040682,0.289773029,-0.022350673,0.330638972
0.043952997,0.274376208,0.010774914,0.31685604
0.063799894,0.254240132,0.027273322,0.301968518
0.066721599,0.240298241,0.027857861,0.289425021
0.050990133,0.240041338,0.014120712,0.29627646
0.019909313,0.254848899,-0.01678894,0.319731965
-0.019754346,0.279051987,-0.063063232,0.346239083
-0.060060227,0.301133659,-0.107147682,0.381082189
-0.094027808,0.306863108,-0.139944667,0.387424198
-0.11694261,0.283565292,-0.172970588,0.356828738
-0.126580461,0.224332704,-0.193441383,0.279591282
-0.122560846,0.130926243,-0.190615368,0.157523486
-0.105366651,0.014427826,-0.156975648,0.024248701
-0.075636957,-0.106678681,-0.109282961,-0.120871103
-0.034137176,-0.210584696,-0.046287436,-0.242205564
0.017570161,-0.277341396,0.01830253,-0.325523767
0.076126494,-0.293760601,0.094702833,-0.343546441
0.135662566,-0.256707874,0.179189129,-0.304023427
0.187953123,-0.173918366,0.245668114,-0.201296342
0.223725206,-0.062167796,0.295168157,-0.060672667
0.234933929,0.056638412,0.300821463,0.079043177
0.217359068,0.160358627,0.274121987,0.200654201
0.172613397,0.231204906,0.216282307,0.287642825
0.108715137,0.258941459,0.132773565,0.320892884
0.038772911,0.242097705,0.037557545,0.304575496
-0.02205343,0.187210164,-0.036477193,0.23845027
-0.060526335,0.10662528,-0.084066703,0.137498427
-0.069039445,0.015665979,-0.092180347,0.030339898
-0.047838142,-0.070066805,-0.057061311,-0.073215263
-0.00492854,-0.136761375,0.006090592,-0.14504917
0.04643103,-0.173709896,0.068760575,-0.187143313
0.091956978,-0.174056559,0.126685404,-0.190874316
0.120968595,-0.135283127,0.167234873,-0.143780567
0.129895262,-0.059633356,0.168679489,-0.048955328
0.123444296,0.045571882,0.153550133,0.067005498
0.11294692,0.168031357,0.125919593,0.205411005
0.112337467,0.291383609,0.123531936,0.346058993
0.133048062,0.397234181,0.155815146,0.468666212
0.179528221,0.468222329,0.226651215,0.539542439
0.246960671,0.491604125,0.311330091,0.552736271
0.32206295,0.462454213,0.397194876,0.513764519
0.386848648,0.385472429,0.45753963,0.430143996
0.424205721,0.274620614,0.488144163,0.318762759
0.423480123,0.150376675,0.481205697,0.19334062
0.384173913,0.035115202,0.441774746,0.083856451
0.316429242,-0.05223395,0.368724522,0.002407531
0.238006876,-0.100771177,0.286518777,-0.045435492
0.168645534,-0.110109104,0.214333239,-0.063113816
0.123611009,-0.089979429,0.166086102,-0.048839771
0.108588469,-0.057045698,0.149363638,-0.022001844
0.117698912,-0.029858108,0.154580984,0.003681993
0.135431061,-0.023457627,0.170874353,0.006749538
0.141985066,-0.045227711,0.183871427,-0.026817409
0.120350411,-0.093168224,0.1579177,-0.085727311
0.062787186,-0.156971199,0.098091767,-0.165054372
-0.025514778,-0.221384294,0.008344866,-0.242984943
-0.126969524,-0.270661144,-0.108677352,-0.316719931
-0.216347705,-0.292647773,-0.223964455,-0.351343496
-0.268373143,-0.281311401,-0.28584379,-0.339751959
-0.265792282,-0.237168756,-0.280116303,-0.301746905
-0.205298432,-0.16586084,-0.200065414,-0.230384304
-0.0992979,-0.075749791,-0.076530346,-0.13147228
0.027211818,0.024350997,0.058311034,-0.012169931
0.143822268,0.126435666,0.17544714,0.118594469
0.223789337,0.2232675,0.262243797,0.242109237
0.252170988,0.307452606,0.29682077,0.33905174
0.230421793,0.370533362,0.276651766,0.415922757
0.17590734,0.403084039,0.209816849,0.468889644
0.116384285,0.396382745,0.133794371,0.469950149
0.081090171,0.345483275,0.082880105,0.423610926
0.091190983,0.252712583,0.075483327,0.321530142
0.152585545,0.130115553,0.137966936,0.187260503
0.253374388,-0.000587112,0.264464789,0.043584272
0.366875062,-0.111309805,0.406052688,-0.092748375
0.459348238,-0.173877148,0.514714144,-0.18947275
0.500125343,-0.167799229,0.56359083,-0.204222247
0.471059827,-0.087277552,0.54814105,-0.103478855
0.372401435,0.054939325,0.453919956,0.088565296
0.223262227,0.228529991,0.283174981,0.295303567
0.056475104,0.391729847,0.090684044,0.489475761
-0.090661134,0.501339434,-0.047361602,0.616071574
-0.187017316,0.524004189,-0.146016339,0.646517543
-0.216504757,0.445562947,-0.216367934,0.561151478
-0.182566573,0.27564405,-0.235898403,0.349491242
-0.106978021,0.04597487,-0.167565414,0.056525185
-0.023322124,-0.197312127,-0.043284177,-0.21810588
0.032943444,-0.40530797,0.019781027,-0.459223498
0.034943295,-0.538634826,-0.008253438,-0.624668039
-0.027637483,-0.576972928,-0.090424212,-0.656015256
-0.145308904,-0.523195786,-0.196263593,-0.594715584
-0.291145111,-0.401135765,-0.323899753,-0.459472831
-0.428053671,-0.247899103,-0.464090157,-0.292444829
-0.518878978,-0.103210522,-0.569237026,-0.123637627
-0.536532083,0.000988568,-0.58997227,-0.007398934
-0.471393611,0.047743885,-0.530063732,0.031241334
-0.334041288,0.037321624,-0.390635754,-0.018818227
-0.152659192,-0.015653627,-0.176854292,-0.096988738
0.034082141,-0.088712863,0.028064188,-0.161399764
0.186715975,-0.159278684,0.209180775,-0.220298821
0.274672174,-0.211073746,0.324093031,-0.273715979
0.283489695,-0.237377418,0.341393918,-0.298634277
0.217789744,-0.240570852,0.276032358,-0.27726564
0.099395993,-0.22874164,0.160177326,-0.249750968
-0.038757115,-0.211049797,0.007503626,-0.229148906
-0.161245832,-0.19378882,-0.131018198,-0.224426089
-0.239050177,-0.178577423,-0.231582928,-0.215437125
-0.256472912,-0.163122793,-0.261187484,-0.208922961
-0.214412511,-0.143907958,-0.228496159,-0.191621516
-0.129290363,-0.119392633,-0.140511001,-0.171927371
-0.028049674,-0.092158304,-0.025347404,-0.13750986
0.059374246,-0.068915685,0.068203908,-0.102058589
0.108105308,-0.058220297,0.123259734,-0.077216977
0.104804117,-0.066739248,0.117563241,-0.075018001
0.05092182,-0.095585717,0.063536931,-0.100191147
-0.038056461,-0.13831934,-0.031437843,-0.152781139
-0.137105981,-0.181657492,-0.134836281,-0.203849442
-0.218638707,-0.208952765,-0.235618394,-0.25033461
-0.260055184,-0.205430735,-0.288732576,-0.250593088
-0.249822066,-0.163446769,-0.276284704,-0.209550356
-0.1904335,-0.085893849,-0.205238205,-0.135883575
-0.097471463,0.013561198,-0.109421884,-0.025408555
0.00494166,0.113697757,-0.005341341,0.090483862
0.091000836,0.191531386,0.078603619,0.190598414
0.140441655,0.228893278,0.137631452,0.255822094
0.144083519,0.217716884,0.142998046,0.252160666
0.106130638,0.162347392,0.092921985,0.199201681
0.042605864,0.078152092,0.017941438,0.106256495
-0.023584576,-0.013093815,-0.044318125,0.002840496
-0.069477041,-0.089547242,-0.08923645,-0.089098979
-0.078744387,-0.135353326,-0.092882619,-0.145183752
-0.046293786,-0.144568259,-0.044633838,-0.16345324
0.020547736,-0.12185709,0.035605919,-0.139205624
0.10453407,-0.079955137,0.129593605,-0.088033428
0.183843905,-0.034911728,0.219762316,-0.03668047
0.238577835,-0.000774665,0.287097218,0.010969783
0.256405614,0.014568114,0.308815279,0.031665616
0.235676245,0.011180299,0.276932663,0.038069483
0.185143487,-0.003842073,0.219423954,0.024054628
0.120550409,-0.019438834,0.14998066,0.011402922
0.059305027,-0.024600667,0.077961285,0.003181033
0.015045783,-0.011948658,0.030196781,0.006535972
-0.006138771,0.020205015,-0.000666825,0.037363214
-0.006686621,0.067771049,-0.006277229,0.090694422
0.004432234,0.122522772,-0.001921651,0.143316199
0.015835347,0.174686494,0.007232631,0.20223966
0.018424516,0.215524454,0.006121475,0.250386059
0.00895722,0.239135031,-0.016965699,0.284100351
-0.008770295,0.24312562,-0.030821784,0.28560619
-0.025516488,0.228292736,-0.060417176,0.272883609
-0.030350788,0.197774044,-0.072506279,0.23961585
-0.015181679,0.156201482,-0.05237811,0.192979225
0.021613975,0.109189711,-0.008324242,0.137729294
0.073814952,0.063158575,0.049488563,0.081616253
0.128787625,0.025188007,0.125411363,0.042915968
0.171279361,0.002493855,0.18163708,0.027150377
0.188279678,0.00125924,0.212658589,0.030307618
0.173264175,0.024905123,0.198398514,0.052429695
0.128341888,0.072282834,0.146263795,0.105291335
0.063558807,0.136530834,0.069595562,0.176044627
-0.006390329,0.205311129,-0.019337551,0.246461448
-0.066879294,0.262789927,-0.089237805,0.314478952
-0.10783901,0.29314783,-0.140262552,0.353414362
-0.126459908,0.284797644,-0.163781763,0.341023713
-0.127211729,0.234086693,-0.176219458,0.276462883
-0.119270038,0.147243266,-0.173060513,0.164006689
-0.112391049,0.03974336,-0.155732001,0.042612192
-0.11284599,-0.066982064,-0.140906977,-0.083907251
-0.120998599,-0.150740367,-0.140425718,-0.18207118
-0.131485665,-0.194260465,-0.147232964,-0.235854622
-0.135961406,-0.189723295,-0.140286997,-0.234731716
-0.12735636,-0.140782335,-0.125901909,-0.183810126
-0.103958422,-0.061445601,-0.101938758,-0.092411296
